,"participant.perception","participant.id","participant.code","participant.created_at","updated_at","participant.training_group","experiment_phase","display_order","paradigm.consonant","paradigm.vowel","paradigm.stress","paradigm.human_singular","singular_play_count","paradigm.human_plural","plural_play_count","plural_response","both_responses","participant.year_born","participant.language_background","participant.comments","participant.other_languages","participant.native","participant.gender","pl.exists","consonant","shape","response","devoiced","voiced","group","match","opposite","IPA"
"2626","Larbid","596","JJB595","2011-03-26 16:36:56","2011-03-26 16:40:14","iamb","testing",16,"r","o","iamb","ch-bor",1,"ch-borni",0,"ch-borni","false",1980,"Long Island","no thank you","None fluently; a little spanish","true","Male","TRUE","W","iamb","W","W",0,"iamb","TRUE","FALSE","ʧəbor"
"2627","Larbid","596","JJB595","2011-03-26 16:36:56","2011-03-26 16:40:21","iamb","testing",17,"t","x","mono","skait",1,"skaidni",0,"skaidni","false",1980,"Long Island","no thank you","None fluently; a little spanish","true","Male","TRUE","t","mono","d","t",1,"iamb","TRUE","TRUE","skaɪt"
"2628","Larbid","596","JJB595","2011-03-26 16:36:56","2011-03-26 16:40:31","iamb","testing",18,"p","x","mono","braip",1,"braibni",0,"braibni","false",1980,"Long Island","no thank you","None fluently; a little spanish","true","Male","TRUE","p","mono","b","p",1,"iamb","TRUE","TRUE","braɪp"
"2629","Larbid","596","JJB595","2011-03-26 16:36:56","2011-03-26 16:40:44","iamb","testing",19,"p","i","iamb","r-lip",1,"r-libni",0,"r-libni","false",1980,"Long Island","no thank you","None fluently; a little spanish","true","Male","TRUE","p","iamb","b","p",1,"iamb","TRUE","FALSE","rəlip"
"2630","Larbid","596","JJB595","2011-03-26 16:36:56","2011-03-26 16:40:56","iamb","testing",20,"k","e","iamb","p-nek",1,"p-negni",0,"p-nedni","false",1980,"Long Island","no thank you","None fluently; a little spanish","true","Male","TRUE","k","iamb","d","t",1,"iamb","FALSE","FALSE","pənek"
"2631","Larbid","596","JJB595","2011-03-26 16:36:56","2011-03-26 16:41:01","iamb","testing",21,"t","x","iamb","f-hait",1,"f-haidni",0,"f-heidni","false",1980,"Long Island","no thank you","None fluently; a little spanish","true","Male","TRUE","t","iamb","d","t",1,"iamb","TRUE","FALSE","fəhaɪt"
"2632","Larbid","596","JJB595","2011-03-26 16:36:56","2011-03-26 16:41:10","iamb","testing",22,"ng","u","iamb","ch-rung",1,"ch-rungni",0,"ch-ruŋni","false",1980,"Long Island","no thank you","None fluently; a little spanish","true","Male","TRUE","W","iamb","W","W",0,"iamb","TRUE","FALSE","ʧəruŋ"
"2633","Larbid","596","JJB595","2011-03-26 16:36:56","2011-03-26 16:41:20","iamb","testing",23,"k","e","mono","chek",1,"chegni",0,"chekni","false",1980,"Long Island","no thank you","None fluently; a little spanish","true","Male","TRUE","k","mono","k","k",0,"iamb","TRUE","TRUE","ʧek"
"2634","Larbid","596","JJB595","2011-03-26 16:36:56","2011-03-26 16:41:25","iamb","testing",24,"t","u","mono","stut",1,"studni",0,"studni","false",1980,"Long Island","no thank you","None fluently; a little spanish","true","Male","TRUE","t","mono","d","t",1,"iamb","TRUE","TRUE","stut"
"2635","Larbid","596","JJB595","2011-03-26 16:36:56","2011-03-26 16:41:35","iamb","testing",25,"k","o","iamb","g-frok",1,"g-frogni",0,"g-frogni","false",1980,"Long Island","no thank you","None fluently; a little spanish","true","Male","TRUE","k","iamb","g","k",1,"iamb","TRUE","FALSE","ɡəfrok"
"2636","Larbid","596","JJB595","2011-03-26 16:36:56","2011-03-26 16:41:42","iamb","testing",26,"k","i","iamb","b-sik",1,"b-signi",0,"b-signi","false",1980,"Long Island","no thank you","None fluently; a little spanish","true","Male","TRUE","k","iamb","g","k",1,"iamb","TRUE","FALSE","bəsik"
"2637","Larbid","596","JJB595","2011-03-26 16:36:56","2011-03-26 16:41:49","iamb","testing",27,"r","e","mono","pler",1,"plerni",0,"plerni","false",1980,"Long Island","no thank you","None fluently; a little spanish","true","Male","TRUE","W","mono","W","W",0,"iamb","TRUE","TRUE","pler"
"2638","Larbid","596","JJB595","2011-03-26 16:36:56","2011-03-26 16:41:55","iamb","testing",28,"l","a","iamb","d-sal",1,"d-salni",0,"d-salni","false",1980,"Long Island","no thank you","None fluently; a little spanish","true","Male","TRUE","W","iamb","W","W",0,"iamb","TRUE","FALSE","dəsal"
"2639","Larbid","596","JJB595","2011-03-26 16:36:56","2011-03-26 16:42:02","iamb","testing",29,"t","a","iamb","fr-dat",1,"fr-dadni",0,"fr-dadni","false",1980,"Long Island","no thank you","None fluently; a little spanish","true","Male","TRUE","t","iamb","d","t",1,"iamb","TRUE","FALSE","frədat"
"2640","Larbid","596","JJB595","2011-03-26 16:36:56","2011-03-26 16:42:11","iamb","testing",30,"p","u","mono","chup",1,"chubni",0,"chubni","false",1980,"Long Island","no thank you","None fluently; a little spanish","true","Male","TRUE","p","mono","b","p",1,"iamb","TRUE","TRUE","ʧup"
"2641","Larbid","596","JJB595","2011-03-26 16:36:56","2011-03-26 16:42:22","iamb","testing",31,"p","u","iamb","s-rup",1,"s-rubni",0,"c-rubdni","true",1980,"Long Island","no thank you","None fluently; a little spanish","true","Male","TRUE","p","iamb","d","t",1,"iamb","FALSE","FALSE","sərup"
"2642","Larbid","596","JJB595","2011-03-26 16:36:56","2011-03-26 16:42:29","iamb","testing",32,"t","e","mono","dret",1,"dredni",0,"dredni","true",1980,"Long Island","no thank you","None fluently; a little spanish","true","Male","TRUE","t","mono","d","t",1,"iamb","TRUE","TRUE","dret"
"2643","Larbid","596","JJB595","2011-03-26 16:36:56","2011-03-26 16:42:41","iamb","testing",33,"m","x","mono","baim",1,"baimni",0,"baindi","true",1980,"Long Island","no thank you","None fluently; a little spanish","true","Male","TRUE","W","mono",,,0,"iamb","FALSE","TRUE","baɪm"
"2644","Larbid","596","JJB595","2011-03-26 16:36:56","2011-03-26 16:42:49","iamb","testing",34,"k","i","mono","nik",1,"nigni",0,"nikni","true",1980,"Long Island","no thank you","None fluently; a little spanish","true","Male","TRUE","k","mono","k","k",0,"iamb","TRUE","TRUE","nik"
"2645","Larbid","596","JJB595","2011-03-26 16:36:56","2011-03-26 16:42:55","iamb","testing",35,"l","i","mono","bril",1,"brilni",0,"freilni","true",1980,"Long Island","no thank you","None fluently; a little spanish","true","Male","TRUE","W","mono","W","W",0,"iamb","TRUE","TRUE","bril"
"2646","Larbid","596","JJB595","2011-03-26 16:36:56","2011-03-26 16:43:03","iamb","testing",36,"p","o","iamb","f-chop",1,"f-chobni",0,"f-chobni","true",1980,"Long Island","no thank you","None fluently; a little spanish","true","Male","TRUE","p","iamb","b","p",1,"iamb","TRUE","FALSE","fəʧop"
"2647","Larbid","596","JJB595","2011-03-26 16:36:56","2011-03-26 16:43:08","iamb","testing",37,"m","u","mono","fum",1,"fumni",0,"fumni","true",1980,"Long Island","no thank you","None fluently; a little spanish","true","Male","TRUE","W","mono","W","W",0,"iamb","TRUE","TRUE","fum"
"2648","Larbid","596","JJB595","2011-03-26 16:36:56","2011-03-26 16:43:20","iamb","testing",38,"p","i","iamb","k-nip",1,"k-nibni",0,"k-nidmi","true",1980,"Long Island","no thank you","None fluently; a little spanish","true","Male","TRUE","p","iamb",,,0,"iamb","FALSE","FALSE","kənip"
"2649","Larbid","596","JJB595","2011-03-26 16:36:56","2011-03-26 16:43:29","iamb","testing",39,"t","o","iamb","ch-dot",1,"ch-dodni",0,"ch-dobni","true",1980,"Long Island","no thank you","None fluently; a little spanish","true","Male","TRUE","t","iamb","b","p",1,"iamb","FALSE","FALSE","ʧədot"
"2650","Larbid","596","JJB595","2011-03-26 16:36:56","2011-03-26 16:43:39","iamb","testing",40,"r","e","iamb","tr-sher",1,"tr-sherni",0,"tr-cherdni","true",1980,"Long Island","no thank you","None fluently; a little spanish","true","Male","TRUE","W","iamb","d","t",1,"iamb","FALSE","FALSE","trəʃer"
"2651","Larbid","596","JJB595","2011-03-26 16:36:56","2011-03-26 16:43:51","iamb","testing",41,"l","e","iamb","k-shel",1,"k-shelni",0,"k-shaldni","true",1980,"Long Island","no thank you","None fluently; a little spanish","true","Male","TRUE","W","iamb","d","t",1,"iamb","FALSE","FALSE","kəʃel"
"2652","Larbid","596","JJB595","2011-03-26 16:36:56","2011-03-26 16:44:00","iamb","testing",42,"m","a","mono","klam",1,"klamni",0,"clomdni","true",1980,"Long Island","no thank you","None fluently; a little spanish","true","Male","TRUE","W","mono","d","t",1,"iamb","FALSE","TRUE","klam"
"2653","Larbid","596","JJB595","2011-03-26 16:36:56","2011-03-26 16:44:09","iamb","testing",43,"p","e","mono","sep",1,"sebni",0,"sapni","true",1980,"Long Island","no thank you","None fluently; a little spanish","true","Male","TRUE","p","mono","p","p",0,"iamb","TRUE","TRUE","sep"
"2654","Larbid","596","JJB595","2011-03-26 16:36:56","2011-03-26 16:44:13","iamb","testing",44,"k","o","mono","dok",1,"dogni",0,"dokni","true",1980,"Long Island","no thank you","None fluently; a little spanish","true","Male","TRUE","k","mono","k","k",0,"iamb","TRUE","TRUE","dok"
"2655","Larbid","596","JJB595","2011-03-26 16:36:56","2011-03-26 16:44:17","iamb","testing",45,"p","o","mono","shop",1,"shobni",0,"chopni","true",1980,"Long Island","no thank you","None fluently; a little spanish","true","Male","TRUE","p","mono","p","p",0,"iamb","TRUE","TRUE","ʃop"
"2656","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:39:30","iamb","learning",1,"p","a","iamb","d-rap",1,"d-rabni",1,,"false",1982,"Midwest","fun and interesting",,"true","Male","FALSE","p","iamb",,,0,"iamb","FALSE","FALSE","dərap"
"2657","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:39:33","iamb","learning",2,"p","i","iamb","k-nip",1,"k-nibni",1,,"false",1982,"Midwest","fun and interesting",,"true","Male","FALSE","p","iamb",,,0,"iamb","FALSE","FALSE","kənip"
"2658","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:39:36","iamb","learning",3,"p","u","iamb","s-rup",1,"s-rubni",1,,"false",1982,"Midwest","fun and interesting",,"true","Male","FALSE","p","iamb",,,0,"iamb","FALSE","FALSE","sərup"
"2659","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:39:41","iamb","learning",4,"t","u","iamb","g-shut",1,"g-shudni",1,,"false",1982,"Midwest","fun and interesting",,"true","Male","FALSE","t","iamb",,,0,"iamb","FALSE","FALSE","ɡəʃut"
"2660","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:39:44","iamb","learning",5,"m","a","mono","klam",1,"klamni",1,,"false",1982,"Midwest","fun and interesting",,"true","Male","FALSE","W","mono",,,0,"iamb","FALSE","TRUE","klam"
"2661","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:39:47","iamb","learning",6,"k","o","iamb","l-shok",1,"l-shogni",1,,"false",1982,"Midwest","fun and interesting",,"true","Male","FALSE","k","iamb",,,0,"iamb","FALSE","FALSE","ləʃok"
"2662","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:39:50","iamb","learning",7,"k","a","iamb","ch-pak",1,"ch-pagni",1,,"false",1982,"Midwest","fun and interesting",,"true","Male","FALSE","k","iamb",,,0,"iamb","FALSE","FALSE","ʧəpak"
"2663","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:40:06","iamb","learning",8,"r","e","iamb","tr-sher",1,"tr-sherni",1,"tr-shrni","true",1982,"Midwest","fun and interesting",,"true","Male","TRUE","W","iamb","W","W",0,"iamb","TRUE","FALSE","trəʃer"
"2664","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:40:17","iamb","learning",9,"r","i","iamb","g-vir",1,"g-virni",1,"g-virni","true",1982,"Midwest","fun and interesting",,"true","Male","TRUE","W","iamb","W","W",0,"iamb","TRUE","FALSE","ɡəvir"
"2665","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:40:26","iamb","learning",10,"r","e","mono","pler",1,"plerni",1,"plerni","true",1982,"Midwest","fun and interesting",,"true","Male","TRUE","W","mono","W","W",0,"iamb","TRUE","TRUE","pler"
"2666","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:40:35","iamb","learning",11,"p","i","iamb","r-lip",1,"r-libni",1,"r-libni","true",1982,"Midwest","fun and interesting",,"true","Male","TRUE","p","iamb","b","p",1,"iamb","TRUE","FALSE","rəlip"
"2667","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:40:45","iamb","learning",12,"k","a","iamb","gl-zak",1,"gl-zagni",1,"gl-zagni","true",1982,"Midwest","fun and interesting",,"true","Male","TRUE","k","iamb","g","k",1,"iamb","TRUE","FALSE","ɡləzak"
"2668","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:40:55","iamb","learning",13,"t","e","iamb","zh-net",1,"zh-nedni",1,"zh-nedni","true",1982,"Midwest","fun and interesting",,"true","Male","TRUE","t","iamb","d","t",1,"iamb","TRUE","FALSE","ʒənet"
"2669","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:41:04","iamb","learning",14,"l","i","mono","bril",1,"brilni",1,"brilni","true",1982,"Midwest","fun and interesting",,"true","Male","TRUE","W","mono","W","W",0,"iamb","TRUE","TRUE","bril"
"2670","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:41:14","iamb","learning",15,"t","x","iamb","f-hait",1,"f-haidni",1,"f-haidni","true",1982,"Midwest","fun and interesting",,"true","Male","TRUE","t","iamb","d","t",1,"iamb","TRUE","FALSE","fəhaɪt"
"2671","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:41:22","iamb","testing",16,"p","a","mono","zap",1,"zabni",0,"zapni","false",1982,"Midwest","fun and interesting",,"true","Male","TRUE","p","mono","p","p",0,"iamb","TRUE","TRUE","zap"
"2672","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:41:29","iamb","testing",17,"m","i","iamb","s-bim",1,"s-bimni",0,"s-bimni","false",1982,"Midwest","fun and interesting",,"true","Male","TRUE","W","iamb","W","W",0,"iamb","TRUE","FALSE","səbim"
"2673","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:41:36","iamb","testing",18,"k","o","mono","prok",1,"progni",0,"prokni","false",1982,"Midwest","fun and interesting",,"true","Male","TRUE","k","mono","k","k",0,"iamb","TRUE","TRUE","prok"
"2674","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:41:44","iamb","testing",19,"r","e","iamb","j-brer",1,"j-brerni",0,"j-brerni","false",1982,"Midwest","fun and interesting",,"true","Male","TRUE","W","iamb","W","W",0,"iamb","TRUE","FALSE","ʤəbrer"
"2675","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:41:53","iamb","testing",20,"k","u","iamb","b-chuk",1,"b-chugni",0,"b-chukni","false",1982,"Midwest","fun and interesting",,"true","Male","TRUE","k","iamb","k","k",0,"iamb","TRUE","FALSE","bəʧuk"
"2676","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:42:01","iamb","testing",21,"t","i","iamb","s-plit",1,"s-plidni",0,"s-plitni","false",1982,"Midwest","fun and interesting",,"true","Male","TRUE","t","iamb","t","t",0,"iamb","TRUE","FALSE","səplit"
"2677","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:42:10","iamb","testing",22,"l","o","mono","krol",1,"krolni",0,"krolni","false",1982,"Midwest","fun and interesting",,"true","Male","TRUE","W","mono","W","W",0,"iamb","TRUE","TRUE","krol"
"2678","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:42:16","iamb","testing",23,"p","o","mono","bop",1,"bobni",0,"bopni","false",1982,"Midwest","fun and interesting",,"true","Male","TRUE","p","mono","p","p",0,"iamb","TRUE","TRUE","bop"
"2679","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:42:25","iamb","testing",24,"k","a","iamb","gl-zak",1,"gl-zagni",0,"gl-zakni","false",1982,"Midwest","fun and interesting",,"true","Male","TRUE","k","iamb","k","k",0,"iamb","TRUE","FALSE","ɡləzak"
"2680","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:42:31","iamb","testing",25,"p","u","mono","nup",1,"nubni",0,"nupni","false",1982,"Midwest","fun and interesting",,"true","Male","TRUE","p","mono","p","p",0,"iamb","TRUE","TRUE","nup"
"2681","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:42:37","iamb","testing",26,"k","o","mono","dok",1,"dogni",0,"dokni","false",1982,"Midwest","fun and interesting",,"true","Male","TRUE","k","mono","k","k",0,"iamb","TRUE","TRUE","dok"
"2682","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:42:43","iamb","testing",27,"m","a","iamb","k-jam",1,"k-jamni",0,"k-jamni","false",1982,"Midwest","fun and interesting",,"true","Male","TRUE","W","iamb","W","W",0,"iamb","TRUE","FALSE","kəʤam"
"2683","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:42:51","iamb","testing",28,"t","u","iamb","kl-put",1,"kl-pudni",0,"kl-putni","false",1982,"Midwest","fun and interesting",,"true","Male","TRUE","t","iamb","t","t",0,"iamb","TRUE","FALSE","kləput"
"2684","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:42:57","iamb","testing",29,"p","i","iamb","k-nip",1,"k-nibni",0,"k-nipni","false",1982,"Midwest","fun and interesting",,"true","Male","TRUE","p","iamb","p","p",0,"iamb","TRUE","FALSE","kənip"
"2685","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:43:01","iamb","testing",30,"t","a","mono","grat",1,"gradni",0,"gratni","false",1982,"Midwest","fun and interesting",,"true","Male","TRUE","t","mono","t","t",0,"iamb","TRUE","TRUE","ɡrat"
"2686","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:43:05","iamb","testing",31,"r","e","iamb","tr-sher",1,"tr-sherni",0,"trsher","true",1982,"Midwest","fun and interesting",,"true","Male","TRUE","W","iamb",,,0,"iamb","FALSE","FALSE","trəʃer"
"2687","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:43:10","iamb","testing",32,"m","i","mono","zhim",1,"zhimni",0,"june","true",1982,"Midwest","fun and interesting",,"true","Male","TRUE","W","mono",,,0,"iamb","FALSE","TRUE","ʒim"
"2688","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:43:14","iamb","testing",33,"t","x","mono","skait",1,"skaidni",0,"skite","true",1982,"Midwest","fun and interesting",,"true","Male","TRUE","t","mono",,,0,"iamb","FALSE","TRUE","skaɪt"
"2689","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:43:35","iamb","testing",34,"k","x","iamb","r-daik",2,"r-daigni",0,"r-dike","true",1982,"Midwest","fun and interesting",,"true","Male","TRUE","k","iamb",,,0,"iamb","FALSE","FALSE","rədaɪk"
"2690","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:43:40","iamb","testing",35,"ng","u","mono","mung",1,"mungni",0,"muŋ","true",1982,"Midwest","fun and interesting",,"true","Male","TRUE","W","mono",,,0,"iamb","FALSE","TRUE","muŋ"
"2691","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:43:46","iamb","testing",36,"m","a","mono","klam",1,"klamni",0,"k-lumi","true",1982,"Midwest","fun and interesting",,"true","Male","TRUE","W","mono",,,0,"iamb","FALSE","TRUE","klam"
"2692","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:43:51","iamb","testing",37,"t","x","iamb","f-hait",1,"f-haidni",0,"fahit","true",1982,"Midwest","fun and interesting",,"true","Male","TRUE","t","iamb",,,0,"iamb","FALSE","FALSE","fəhaɪt"
"2693","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:43:55","iamb","testing",38,"ng","u","iamb","ch-rung",1,"ch-rungni",0,"juruŋ","true",1982,"Midwest","fun and interesting",,"true","Male","TRUE","W","iamb",,,0,"iamb","FALSE","FALSE","ʧəruŋ"
"2694","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:43:58","iamb","testing",39,"k","u","mono","huk",1,"hugni",0,"hook","true",1982,"Midwest","fun and interesting",,"true","Male","TRUE","k","mono",,,0,"iamb","FALSE","TRUE","huk"
"2695","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:44:01","iamb","testing",40,"t","e","mono","klet",1,"kledni",0,"clate","true",1982,"Midwest","fun and interesting",,"true","Male","TRUE","t","mono",,,0,"iamb","FALSE","TRUE","klet"
"2696","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:44:04","iamb","testing",41,"p","a","iamb","d-rap",1,"d-rabni",0,"d-rop","true",1982,"Midwest","fun and interesting",,"true","Male","TRUE","p","iamb",,,0,"iamb","FALSE","FALSE","dərap"
"2697","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:44:08","iamb","testing",42,"p","e","mono","flep",1,"flebni",0,"flap","true",1982,"Midwest","fun and interesting",,"true","Male","TRUE","p","mono",,,0,"iamb","FALSE","TRUE","flep"
"2698","larvid","597","SNB596","2011-03-26 16:39:06","2011-03-26 16:44:12","iamb","testing",43,"p","o","iamb","g-top",1,"g-tobni",0,"gt-ope","true",1982,"Midwest","fun and interesting",,"true","Male","TRUE","p","iamb",,,0,"iamb","FALSE","FALSE","ɡətop"
